lang,version,uid,master,title,loc,loc2,uid3,master4,Category,loc6,loc7,uid8,master9,Subcategory,loc11,loc12,uid13,master14,Skill,loc16,description,loc17,code,uid18,master19,level,loc21,description22,loc23
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,7c7395c7d6b641f9bc8b3211740b24a0,7c7395c7d6b641f9bc8b3211740b24a0,Skills and quality,yes,yes,b33f7fba765a42a3ac783694b161a0e6,b33f7fba765a42a3ac783694b161a0e6,Quality and conformance,yes,yes,3fdf8e3ba91048a8b6e9f6d4e7f3686b,3fdf8e3ba91048a8b6e9f6d4e7f3686b,Digital forensics,yes,"The collection, processing, preserving, analysing, and presenting of computer-related evidence in support of security vulnerability mitigation and/or criminal, fraud, counterintelligence, or law enforcement investigations.",yes,DGFS,93afdc12c1c2478fbdab026ad9cef8f7,93afdc12c1c2478fbdab026ad9cef8f7,6,yes,Sets policies and standards and guidelines for how the organisation conducts digital forensic investigations. Leads and manages complex investigations managing specialists if required. Authorises the release of formal forensics reports.,yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,74ab8c22e92c4ec9939771cb0736b4f3,74ab8c22e92c4ec9939771cb0736b4f3,Stakeholder management,yes,yes,6a84298aa1fb4abab4056410d9a5b5af,6a84298aa1fb4abab4056410d9a5b5af,Sourcing,yes,"The provision of policy, internal standards and advice on the procurement or commissioning of externally supplied and internally developed products and services. The provision of commercial governance, conformance to legislation and assurance of information security. The implementation of compliant procurement processes, taking full account of the issues and imperatives of both the commissioning and supplier sides. The identification and management of suppliers to ensure successful delivery of products and services required by the business.",yes,SORC,14f2ce3ff6df4f47a4cac5edc7c7d20e,14f2ce3ff6df4f47a4cac5edc7c7d20e,2,yes,"Assists in preparation of pre-qualification questionnaires and tender invitations in response to business cases. Assembles relevant  information for tenders. Produces detailed evaluation criteria for simple tender criteria. Assists in evaluation of tenders. Assists with routine communication between the organisation and suppliers, the collection of supplier performance data and associated reporting.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,74ab8c22e92c4ec9939771cb0736b4f3,74ab8c22e92c4ec9939771cb0736b4f3,Stakeholder management,yes,yes,6a84298aa1fb4abab4056410d9a5b5af,6a84298aa1fb4abab4056410d9a5b5af,Sourcing,yes,"The provision of policy, internal standards and advice on the procurement or commissioning of externally supplied and internally developed products and services. The provision of commercial governance, conformance to legislation and assurance of information security. The implementation of compliant procurement processes, taking full account of the issues and imperatives of both the commissioning and supplier sides. The identification and management of suppliers to ensure successful delivery of products and services required by the business.",yes,SORC,39159d3378164d9aa96e9f86357ab9c8,39159d3378164d9aa96e9f86357ab9c8,3,yes,Prepares pre-qualification questionnaires and tender invitations in response to business cases. Recognises the difference between open source and proprietary systems options. Produces detailed evaluation criteria for more complex tenders and assists in evaluation of tenders. Acts as the routine contact point between organisation and supplier. Collects and reports on supplier performance data.,yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,74ab8c22e92c4ec9939771cb0736b4f3,74ab8c22e92c4ec9939771cb0736b4f3,Stakeholder management,yes,yes,6a84298aa1fb4abab4056410d9a5b5af,6a84298aa1fb4abab4056410d9a5b5af,Sourcing,yes,"The provision of policy, internal standards and advice on the procurement or commissioning of externally supplied and internally developed products and services. The provision of commercial governance, conformance to legislation and assurance of information security. The implementation of compliant procurement processes, taking full account of the issues and imperatives of both the commissioning and supplier sides. The identification and management of suppliers to ensure successful delivery of products and services required by the business.",yes,SORC,b910cca325844e578c3a9559ac5670ce,b910cca325844e578c3a9559ac5670ce,4,yes,"Reviews business cases (requirements, potential benefits and options) and determines appropriate procurement routes. e.g., open market or collaborative framework. Using market knowledge to inform specifications, ensures detailed pre-qualification questionnaires and tender invitations are prepared. Collects and collates data to support collaboration and negotiates terms and conditions to reflect the scale of requirements and encourage good performance. Evaluates tenders based on specification and evaluation criteria, prepares acceptance documentation and advises on contracts and service level agreements. Monitors and reports on supplier performance, information security, customer satisfaction, and market intelligence. Investigates, resolves or escalates problems. Implements supplier service improvement actions and programmes.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,74ab8c22e92c4ec9939771cb0736b4f3,74ab8c22e92c4ec9939771cb0736b4f3,Stakeholder management,yes,yes,6a84298aa1fb4abab4056410d9a5b5af,6a84298aa1fb4abab4056410d9a5b5af,Sourcing,yes,"The provision of policy, internal standards and advice on the procurement or commissioning of externally supplied and internally developed products and services. The provision of commercial governance, conformance to legislation and assurance of information security. The implementation of compliant procurement processes, taking full account of the issues and imperatives of both the commissioning and supplier sides. The identification and management of suppliers to ensure successful delivery of products and services required by the business.",yes,SORC,f7416bf8574f486f8e09ee8880a16818,f7416bf8574f486f8e09ee8880a16818,5,yes,"Researches suppliers and markets, and maintains a broad understanding of the commercial environment, to inform and develop commercial strategies and sourcing plans. Advises on the business case for alternative sourcing models, and on policy and procedures covering the selection of suppliers, tendering, and procurement. Leads procurement teams, managing tender, evaluation and acquisition processes. Negotiates with potential partners and suppliers, developing acceptance criteria and procedures. Drafts and places contracts. Carries out benchmarking and ensures that supplier performance is properly monitored and regularly reviewed. Liaises with designated supplier(s), and manages and implements supplier service improvement actions and programmes.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,74ab8c22e92c4ec9939771cb0736b4f3,74ab8c22e92c4ec9939771cb0736b4f3,Stakeholder management,yes,yes,6a84298aa1fb4abab4056410d9a5b5af,6a84298aa1fb4abab4056410d9a5b5af,Sourcing,yes,"The provision of policy, internal standards and advice on the procurement or commissioning of externally supplied and internally developed products and services. The provision of commercial governance, conformance to legislation and assurance of information security. The implementation of compliant procurement processes, taking full account of the issues and imperatives of both the commissioning and supplier sides. The identification and management of suppliers to ensure successful delivery of products and services required by the business.",yes,SORC,f02fc141a5c3439d8b4c6fa348d30abd,f02fc141a5c3439d8b4c6fa348d30abd,6,yes,"Influences policy and procedures covering the selection of suppliers, tendering, procurement and benchmarking. Establishes procurement strategies, standards, methods, processes and good practices that ensure compliance with legislation, regulation and third party information security. Identifies external partners, engaging with professionals in other related disciplines as appropriate. Ensures that terms and conditions are aligned with current legislation and policy. Leads the procurement process, from clarifying requirements through to placing, monitoring and terminating contracts. Measures the perception about how services are delivered, assessing the performance of the supplier, their experience of own organisation?s performance, and effectiveness across the supply chain.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,74ab8c22e92c4ec9939771cb0736b4f3,74ab8c22e92c4ec9939771cb0736b4f3,Stakeholder management,yes,yes,6a84298aa1fb4abab4056410d9a5b5af,6a84298aa1fb4abab4056410d9a5b5af,Sourcing,yes,"The provision of policy, internal standards and advice on the procurement or commissioning of externally supplied and internally developed products and services. The provision of commercial governance, conformance to legislation and assurance of information security. The implementation of compliant procurement processes, taking full account of the issues and imperatives of both the commissioning and supplier sides. The identification and management of suppliers to ensure successful delivery of products and services required by the business.",yes,SORC,28e12d8a3dd949a0b1ae1a4ec619e9e2,28e12d8a3dd949a0b1ae1a4ec619e9e2,7,yes,"Takes overall responsibility for conformance to legislation; supply chain management; commercial governance; policy and procedures for selection of suppliers, tendering and procurement (including ""build or buy"" criteria, and benchmarking performance). Determines overall strategies for managing supplier relationships, embracing effective operational relationships at all levels. Is responsible for deployment and review of acquisition processes and for negotiating major contracts. Establishes frameworks to monitor services provided and ensure value for money over the lifetime of contracts. Represents the company in any serious disputes involving suppliers.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,74ab8c22e92c4ec9939771cb0736b4f3,74ab8c22e92c4ec9939771cb0736b4f3,Stakeholder management,yes,yes,f239c58eddf845b6a10e57d59247882e,f239c58eddf845b6a10e57d59247882e,Contract management,yes,The overall management and control of the operation of formal contracts for supply of products and services.,yes,ITCM,cec849fe6744424aab04eadfde85c651,cec849fe6744424aab04eadfde85c651,6,yes,"Negotiates and resolves contractual issues, including failure to meet contractual obligations. Promotes change control processes and leads variation negotiations when necessary. Champions continuous improvement programmes, jointly developing strategies and incentives to enhance performance. Undertakes comprehensive financial evaluations. Ensures non-discriminatory behaviour and legal compliance. Ensures that lessons learned from reviews are documented and promoted with all stakeholders. Develops broad industry/ category credentials as ?best practice? champion.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,74ab8c22e92c4ec9939771cb0736b4f3,74ab8c22e92c4ec9939771cb0736b4f3,Stakeholder management,yes,yes,f239c58eddf845b6a10e57d59247882e,f239c58eddf845b6a10e57d59247882e,Contract management,yes,The overall management and control of the operation of formal contracts for supply of products and services.,yes,ITCM,be0035d42f89490fbe5044f80bf2c9b0,be0035d42f89490fbe5044f80bf2c9b0,5,yes,"Oversees and measures the fulfillment of contractual obligations. Uses key performance indicators (KPIs) to monitor and challenge performance and identify opportunities for continuous improvement. Develops strategies to address under-performance and compliance failures, including application of contract terms. Identifies where changes are required, evaluates the impact, and advises stakeholders about the implications and consequences for the business and/or the procurement element of programmes/projects. Negotiates variations and seeks appropriate authorisation. Actively supports and engages with experts and stakeholders to ensure continuous improvements are identified through review and benchmarking processes.
											Develops and implements change management protocols.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,74ab8c22e92c4ec9939771cb0736b4f3,74ab8c22e92c4ec9939771cb0736b4f3,Stakeholder management,yes,yes,f239c58eddf845b6a10e57d59247882e,f239c58eddf845b6a10e57d59247882e,Contract management,yes,The overall management and control of the operation of formal contracts for supply of products and services.,yes,ITCM,219a093341cd4afe9fe383b3b0cbf851,219a093341cd4afe9fe383b3b0cbf851,4,yes,"Sources and collects contract performance data (such as pricing and supply chain costs), and monitors performance against KPIs.  Identifies and reports under-performance and develops opportunities for improvement. Monitors compliance with Terms and Conditions and take appropriate steps to address non-compliance. Pro-actively manages risk and reward mechanisms in the contract. Monitors progress against business objectives specified in the business case. Identifies where change is required, and plans for variations. In consultation with stakeholders, ensures that change management protocols are implemented.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,74ab8c22e92c4ec9939771cb0736b4f3,74ab8c22e92c4ec9939771cb0736b4f3,Stakeholder management,yes,yes,d24f9b0b074b424c9129427f7f017c2b,d24f9b0b074b424c9129427f7f017c2b,Relationship management,yes,"The identification, analysis, management and monitoring of relationships with and between stakeholders. (Stakeholders are individuals, groups, or organisations who may affect, be affected by, or perceive themselves to be affected by decisions, activities and outcomes related to products, services or changes to products and services). The clarification of mutual needs and commitments through consultation and consideration of impacts. For example, the coordination of all promotional activities to one or more clients to achieve satisfaction for the client and an acceptable return for the supplier; assistance to the client to ensure that maximum benefit is gained from products and services supplied.",yes,RLMT,bc30ce31034947b3ba678219c26d6d91,bc30ce31034947b3ba678219c26d6d91,7,yes,"Determines the strategic approach to understanding stakeholder objectives and requirements. Works with all interested parties to establish effective relationships between stakeholders, including responsibility for the relationship between technology functions and end users. Establishes and promotes the overall vision for how stakeholder objectives are met and determines organisational roles and alignment. Actively manages relationships with the most senior stakeholders, and is the ultimate escalation point for issue resolution.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,74ab8c22e92c4ec9939771cb0736b4f3,74ab8c22e92c4ec9939771cb0736b4f3,Stakeholder management,yes,yes,d24f9b0b074b424c9129427f7f017c2b,d24f9b0b074b424c9129427f7f017c2b,Relationship management,yes,"The identification, analysis, management and monitoring of relationships with and between stakeholders. (Stakeholders are individuals, groups, or organisations who may affect, be affected by, or perceive themselves to be affected by decisions, activities and outcomes related to products, services or changes to products and services). The clarification of mutual needs and commitments through consultation and consideration of impacts. For example, the coordination of all promotional activities to one or more clients to achieve satisfaction for the client and an acceptable return for the supplier; assistance to the client to ensure that maximum benefit is gained from products and services supplied.",yes,RLMT,79ba12cf4bd643b6b5f4d495acd033ec,79ba12cf4bd643b6b5f4d495acd033ec,6,yes,"Builds long-term, strategic relationships with senior stakeholders in the largest client organisations (internal or external). Acts as a single point of contact and facilitates access to colleagues and subject experts. Maintains a strong understanding of clients? industry and business, assists clients in the formation of IT strategies, and acts to ensure that they are offered products and services aligned to these strategies. Negotiates at senior level on technical and commercial issues. Influences the development and enhancement of services, products and systems, and oversees the management and planning of business opportunities. Oversees monitoring of relationships and acts on relevant feedback.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,74ab8c22e92c4ec9939771cb0736b4f3,74ab8c22e92c4ec9939771cb0736b4f3,Stakeholder management,yes,yes,d24f9b0b074b424c9129427f7f017c2b,d24f9b0b074b424c9129427f7f017c2b,Relationship management,yes,"The identification, analysis, management and monitoring of relationships with and between stakeholders. (Stakeholders are individuals, groups, or organisations who may affect, be affected by, or perceive themselves to be affected by decisions, activities and outcomes related to products, services or changes to products and services). The clarification of mutual needs and commitments through consultation and consideration of impacts. For example, the coordination of all promotional activities to one or more clients to achieve satisfaction for the client and an acceptable return for the supplier; assistance to the client to ensure that maximum benefit is gained from products and services supplied.",yes,RLMT,c6ef52177aaa4c328250ce05e188f722,c6ef52177aaa4c328250ce05e188f722,5,yes,"Identifies the communications needs of each stakeholder group in conjunction with business owners and subject matter experts. Translates communications / stakeholder engagement strategies into specific tasks. Facilitates open communication and discussion between stakeholders, acting as a single point of contact by developing, maintaining and working to stakeholder engagement strategies and plans. (For example, may oversee the organisation's promotional/selling activities to one or more clients, to ensure that such activities are aligned with corporate marketing objectives). Negotiates with stakeholders at senior levels, ensuring that organisational policy and strategies are adhered to. Provides informed feedback to assess and promote understanding.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,74ab8c22e92c4ec9939771cb0736b4f3,74ab8c22e92c4ec9939771cb0736b4f3,Stakeholder management,yes,yes,d24f9b0b074b424c9129427f7f017c2b,d24f9b0b074b424c9129427f7f017c2b,Relationship management,yes,"The identification, analysis, management and monitoring of relationships with and between stakeholders. (Stakeholders are individuals, groups, or organisations who may affect, be affected by, or perceive themselves to be affected by decisions, activities and outcomes related to products, services or changes to products and services). The clarification of mutual needs and commitments through consultation and consideration of impacts. For example, the coordination of all promotional activities to one or more clients to achieve satisfaction for the client and an acceptable return for the supplier; assistance to the client to ensure that maximum benefit is gained from products and services supplied.",yes,RLMT,7e929827a18e4796b2d632916b28ef44,7e929827a18e4796b2d632916b28ef44,4,yes,"Implements stakeholder engagement/ communications plans, including, for example; handling of complaints; problems and issues; managing resolutions; corrective actions and lessons learned; collection and dissemination of relevant information. Uses feedback from customers and stakeholders to help measure effectiveness of stakeholder management. Helps develop and enhance customer and stakeholder relationships.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,74ab8c22e92c4ec9939771cb0736b4f3,74ab8c22e92c4ec9939771cb0736b4f3,Stakeholder management,yes,yes,751f03af36ae4452b4fd22049725cfce,751f03af36ae4452b4fd22049725cfce,Customer service support,yes,"The management and operation of one or more customer service or service desk functions.  Acting as a point of contact to support service users and customers reporting issues, requesting information, access, or other services.",yes,CSMG,3dac3f40be7f4becbcea342ee4aae92f,3dac3f40be7f4becbcea342ee4aae92f,6,yes,"Influences the strategic direction and takes responsibility for the full range of customer service functions, including organisational frameworks for complaints, service standards and operational agreements. Defines service levels, standards and the monitoring process for customer service or service desk staff. Gives technical leadership to operational staff, and takes responsibility for business continuity and legal compliance.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,74ab8c22e92c4ec9939771cb0736b4f3,74ab8c22e92c4ec9939771cb0736b4f3,Stakeholder management,yes,yes,751f03af36ae4452b4fd22049725cfce,751f03af36ae4452b4fd22049725cfce,Customer service support,yes,"The management and operation of one or more customer service or service desk functions.  Acting as a point of contact to support service users and customers reporting issues, requesting information, access, or other services.",yes,CSMG,204deb80ea734863b1e42031acfc25f5,204deb80ea734863b1e42031acfc25f5,5,yes,"Ensures that the inventory of components to be supported is complete and current. Drafts and maintains policy, standards and procedures for the customer service or service desk functions. Responsible for day-to-day management and work allocation to meet agreed service levels. Specifies, agrees and applies standards. Ensures that tracking and monitoring of performance is carried out, metrics and reports are analysed, and issues are resolved.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,74ab8c22e92c4ec9939771cb0736b4f3,74ab8c22e92c4ec9939771cb0736b4f3,Stakeholder management,yes,yes,751f03af36ae4452b4fd22049725cfce,751f03af36ae4452b4fd22049725cfce,Customer service support,yes,"The management and operation of one or more customer service or service desk functions.  Acting as a point of contact to support service users and customers reporting issues, requesting information, access, or other services.",yes,CSMG,62b808c541d7404ba8107362c00ae589,62b808c541d7404ba8107362c00ae589,4,yes,"Monitors customer service or service desk functions, and collects performance data. Assists with the specification, development, research and evaluation of services standards. Applies these standards to resolve or escalate issues and gives technical briefings to staff members.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,74ab8c22e92c4ec9939771cb0736b4f3,74ab8c22e92c4ec9939771cb0736b4f3,Stakeholder management,yes,yes,751f03af36ae4452b4fd22049725cfce,751f03af36ae4452b4fd22049725cfce,Customer service support,yes,"The management and operation of one or more customer service or service desk functions.  Acting as a point of contact to support service users and customers reporting issues, requesting information, access, or other services.",yes,CSMG,fde0a1817b2d414f9f36f86e6c44fb55,fde0a1817b2d414f9f36f86e6c44fb55,3,yes,"Acts as the routine contact point, receiving and handling requests for support. Responds to a broad range of service requests for support by providing information to fulfill requests or enable resolution. Provides first line investigation and diagnosis and promptly allocates unresolved issues as appropriate. Assists with the development standards, and applies these to track, monitor, report, resolve or escalate issues. Contributes to creation of support documentation.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,74ab8c22e92c4ec9939771cb0736b4f3,74ab8c22e92c4ec9939771cb0736b4f3,Stakeholder management,yes,yes,751f03af36ae4452b4fd22049725cfce,751f03af36ae4452b4fd22049725cfce,Customer service support,yes,"The management and operation of one or more customer service or service desk functions.  Acting as a point of contact to support service users and customers reporting issues, requesting information, access, or other services.",yes,CSMG,de347cfaa3634f4cbd2fb3b183dd8a81,de347cfaa3634f4cbd2fb3b183dd8a81,1,yes,"Receives and handles requests for service, following agreed procedures. Promptly allocates calls as appropriate. Logs incidents and service requests and maintains relevant records.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,74ab8c22e92c4ec9939771cb0736b4f3,74ab8c22e92c4ec9939771cb0736b4f3,Stakeholder management,yes,yes,751f03af36ae4452b4fd22049725cfce,751f03af36ae4452b4fd22049725cfce,Customer service support,yes,"The management and operation of one or more customer service or service desk functions.  Acting as a point of contact to support service users and customers reporting issues, requesting information, access, or other services.",yes,CSMG,4be85efbe12b43da91de99e23747d8c7,4be85efbe12b43da91de99e23747d8c7,2,yes,"Responds to common requests for service by providing information to enable fulfilment. Promptly allocates unresolved calls as appropriate. Maintains records, informs users about the process and advises relevant persons of actions taken.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,1b9707f1eeb44b7680e2523387d6bbac,1b9707f1eeb44b7680e2523387d6bbac,Sales and marketing,yes,yes,bd53b8b725c54739a147a6707f285c07,bd53b8b725c54739a147a6707f285c07,Digital marketing,yes,"Integration of digital marketing with traditional print/broadcast methods, to support the research, analysis and stimulation of potential or existing markets for products and services, both to provide a sound basis for business development and to generate a satisfactory flow of sales enquiries. The management and development of strategies, campaigns and day-to-day marketing activity delivered through web and other appropriate digital channels and technologies.",yes,MKTG,1ca17f82796e41e1a9eee1acb30a5ea1,1ca17f82796e41e1a9eee1acb30a5ea1,6,yes,"Determines and oversees the marketing and marketing planning strategy for the organisation. Makes strategic decisions regarding marketing plans and the planning process, placing online, web and digital marketing and communications at the hub of customer-centric communications in an increasingly multi-channel environment. Evaluates and responds to key factors relating to the implementation, measurement and review of successful campaigns. Makes a significant contribution to the development and communication of the organisation?s strategy for the use of web, digital and social media to engage and involve stakeholders. Uses digital channels for getting the organisation?s messages across and delivered to the highest professional standard.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,1b9707f1eeb44b7680e2523387d6bbac,1b9707f1eeb44b7680e2523387d6bbac,Sales and marketing,yes,yes,bd53b8b725c54739a147a6707f285c07,bd53b8b725c54739a147a6707f285c07,Digital marketing,yes,"Integration of digital marketing with traditional print/broadcast methods, to support the research, analysis and stimulation of potential or existing markets for products and services, both to provide a sound basis for business development and to generate a satisfactory flow of sales enquiries. The management and development of strategies, campaigns and day-to-day marketing activity delivered through web and other appropriate digital channels and technologies.",yes,MKTG,3024e22fae4f46e7a4aa6e036f324410,3024e22fae4f46e7a4aa6e036f324410,5,yes,"Devises and manages market research, marketing planning and campaigns within specified budgets to meet agreed objectives. Advises on brand management and promotion of corporate reputation through digital channels. Engages strategic managers in approval of large-scale web and digital marketing and communications strategies, promoting innovative solutions to marketing challenges. Takes overall responsibility for the production of marketing materials and staging of events. Plays an active role in promoting employee engagement through intranet and social media tools. Reviews the effectiveness of digital marketing and communication strategies and services and their impact on business outcomes.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,1b9707f1eeb44b7680e2523387d6bbac,1b9707f1eeb44b7680e2523387d6bbac,Sales and marketing,yes,yes,bd53b8b725c54739a147a6707f285c07,bd53b8b725c54739a147a6707f285c07,Digital marketing,yes,"Integration of digital marketing with traditional print/broadcast methods, to support the research, analysis and stimulation of potential or existing markets for products and services, both to provide a sound basis for business development and to generate a satisfactory flow of sales enquiries. The management and development of strategies, campaigns and day-to-day marketing activity delivered through web and other appropriate digital channels and technologies.",yes,MKTG,aa48d940e70e4c6eab35e6ea97a4d224,aa48d940e70e4c6eab35e6ea97a4d224,4,yes,"Appraises factors that influence online marketing activity, carries out market research, and identifies unique selling points and key messages. Investigates and analyses customer and competitor dynamics and uses appropriate channels and technologies for target marketing and engagement. Recognises and uses the similarities and differences between online and traditional marketing concepts and applications, providing advice on channel methodology, effectiveness and implementation. Makes creative use of elements relevant to both digital and traditional environments, and drafts appropriate support materials. Analyses the effectiveness of campaigns and services and their impact on audience behaviour and business outcomes. Organises and participates actively in marketing events.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,3dc622ccd2c14eb4b8c986f556653f2c,3dc622ccd2c14eb4b8c986f556653f2c,Relationships and engagement,yes,yes,1b9707f1eeb44b7680e2523387d6bbac,1b9707f1eeb44b7680e2523387d6bbac,Sales and marketing,yes,yes,bd53b8b725c54739a147a6707f285c07,bd53b8b725c54739a147a6707f285c07,Digital marketing,yes,"Integration of digital marketing with traditional print/broadcast methods, to support the research, analysis and stimulation of potential or existing markets for products and services, both to provide a sound basis for business development and to generate a satisfactory flow of sales enquiries. The management and development of strategies, campaigns and day-to-day marketing activity delivered through web and other appropriate digital channels and technologies.",yes,MKTG,dda3af0534814e84b9c01d20a5aa238e,dda3af0534814e84b9c01d20a5aa238e,3,yes,"Uses customer and employee insight to identify industry trends, needs and sales opportunities. Conducts market research, and maintains relevant information, including lessons learned from previous projects. Develops creative and innovative ideas for campaigns. Applies appropriate strategies and tools, including web and digital, to inform and produce marketing plans. Develops and delivers targeted digital and multi-channel communication campaigns to get key messages across and reinforce the organisation?s unique selling points key messages and brand. Applies tools to measure the effectiveness of internal and external web and digital campaigns and recommends appropriate methods to a given situation. Presents and communicates at marketing events.",yes
